"","UF","COD. UF","COD. MUNIC","NOME DO MUNICÍPIO","POPULAÇÃO ESTIMADA"
"5138","MS",50,"03900","Figueirão","3059"
"5139","MS",50,"04007","Glória de Dourados","9950"
"5140","MS",50,"04106","Guia Lopes da Laguna","9824"
"5141","MS",50,"04304","Iguatemi","16176"
"5142","MS",50,"04403","Inocência","7588"
"5143","MS",50,"04502","Itaporã","25162"
"5144","MS",50,"04601","Itaquiraí","21376"
"5145","MS",50,"04700","Ivinhema","23232"
"5146","MS",50,"04809","Japorã","9243"
"5147","MS",50,"04908","Jaraguari","7265"
"5148","MS",50,"05004","Jardim","26238"
"5149","MS",50,"05103","Jateí","4021"
"5150","MS",50,"05152","Juti","6787"
"5151","MS",50,"05202","Ladário","23689"
"5152","MS",50,"05251","Laguna Carapã","7419"
"5153","MS",50,"05400","Maracaju","48022"
"5154","MS",50,"05608","Miranda","28220"
"5155","MS",50,"05681","Mundo Novo","18473"
"5156","MS",50,"05707","Naviraí","55689"
"5157","MS",50,"05806","Nioaque","13862"
"5158","MS",50,"06002","Nova Alvorada do Sul","22430"
"5159","MS",50,"06200","Nova Andradina","55224"
"5160","MS",50,"06259","Novo Horizonte do Sul","3684"
"5161","MS",50,"06275","Paraíso das Águas","5654"
"5162","MS",50,"06309","Paranaíba","42276"
"5163","MS",50,"06358","Paranhos","14404"
"5164","MS",50,"06408","Pedro Gomes","7621"
"5165","MS",50,"06606","Ponta Porã","93937"
"5166","MS",50,"06903","Porto Murtinho","17298"
"5167","MS",50,"07109","Ribas do Rio Pardo","24966"
"5168","MS",50,"07208","Rio Brilhante","38186"
"5169","MS",50,"07307","Rio Negro","4793"
"5170","MS",50,"07406","Rio Verde de Mato Grosso","19973"
"5171","MS",50,"07505","Rochedo","5079"
"5172","MS",50,"07554","Santa Rita do Pardo","7900"
"5173","MS",50,"07695","São Gabriel do Oeste","27221"
"5174","MS",50,"07703","Sete Quedas","10771"
"5175","MS",50,"07802","Selvíria","6542"
"5176","MS",50,"07901","Sidrolândia","59245"
"5177","MS",50,"07935","Sonora","19721"
"5178","MS",50,"07950","Tacuru","11674"
"5179","MS",50,"07976","Taquarussu","3588"
"5180","MS",50,"08008","Terenos","22269"
"5181","MS",50,"08305","Três Lagoas","123281"
"5182","MS",50,"08404","Vicentina","6109"
"5183","MT",51,"00102","Acorizal","5334"
"5184","MT",51,"00201","Água Boa","26204"
"5185","MT",51,"00250","Alta Floresta","51959"
"5186","MT",51,"00300","Alto Araguaia","19385"
"5187","MT",51,"00359","Alto Boa Vista","6936"
"5188","MT",51,"00409","Alto Garças","12151"
"5189","MT",51,"00508","Alto Paraguai","11473"
"5190","MT",51,"00607","Alto Taquari","11133"
"5191","MT",51,"00805","Apiacás","10283"
"5192","MT",51,"01001","Araguaiana","3109"
"5193","MT",51,"01209","Araguainha","946"
"5194","MT",51,"01258","Araputanga","16951"
"5195","MT",51,"01308","Arenápolis","9502"
"5196","MT",51,"01407","Aripuanã","22714"
"5197","MT",51,"01605","Barão de Melgaço","8164"
"5198","MT",51,"01704","Barra do Bugres","35307"
"5199","MT",51,"01803","Barra do Garças","61135"
"5200","MT",51,"01852","Bom Jesus do Araguaia","6706"
"5201","MT",51,"01902","Brasnorte","20140"
"5202","MT",51,"02504","Cáceres","94861"
"5203","MT",51,"02603","Campinápolis","16919"
"5204","MT",51,"02637","Campo Novo do Parecis","36143"
"5205","MT",51,"02678","Campo Verde","45740"
"5206","MT",51,"02686","Campos de Júlio","7070"
"5207","MT",51,"02694","Canabrava do Norte","4728"
"5208","MT",51,"02702","Canarana","21842"
"5209","MT",51,"02793","Carlinda","10199"
"5210","MT",51,"02850","Castanheira","8749"
"5211","MT",51,"03007","Chapada dos Guimarães","19453"
"5212","MT",51,"03056","Cláudia","12245"
"5213","MT",51,"03106","Cocalinho","5681"
"5214","MT",51,"03205","Colíder","33649"
"5215","MT",51,"03254","Colniza","39861"
"5216","MT",51,"03304","Comodoro","21008"
"5217","MT",51,"03353","Confresa","31510"
"5218","MT",51,"03361","Conquista D'Oeste","4101"
"5219","MT",51,"03379","Cotriguaçu","20238"
"5220","MT",51,"03403","Cuiabá","618124"
"5221","MT",51,"03437","Curvelândia","5241"
"5222","MT",51,"03452","Denise","9544"
"5223","MT",51,"03502","Diamantino","22178"
"5224","MT",51,"03601","Dom Aquino","8159"
"5225","MT",51,"03700","Feliz Natal","14522"
"5226","MT",51,"03809","Figueirópolis D'Oeste","3452"
"5227","MT",51,"03858","Gaúcha do Norte","7782"
"5228","MT",51,"03908","General Carneiro","5592"
"5229","MT",51,"03957","Glória D'Oeste","3008"
"5230","MT",51,"04104","Guarantã do Norte","36130"
"5231","MT",51,"04203","Guiratinga","15245"
"5232","MT",51,"04500","Indiavaí","2779"
"5233","MT",51,"04526","Ipiranga do Norte","7920"
"5234","MT",51,"04542","Itanhangá","6885"
"5235","MT",51,"04559","Itaúba","3704"
"5236","MT",51,"04609","Itiquira","13552"
"5237","MT",51,"04807","Jaciara","27807"
"5238","MT",51,"04906","Jangada","8451"
"5239","MT",51,"05002","Jauru","8582"
"5240","MT",51,"05101","Juara","35121"
"5241","MT",51,"05150","Juína","41101"
"5242","MT",51,"05176","Juruena","16335"
"5243","MT",51,"05200","Juscimeira","11176"
"5244","MT",51,"05234","Lambari D'Oeste","6186"
"5245","MT",51,"05259","Lucas do Rio Verde","67620"
"5246","MT",51,"05309","Luciara","2058"
"5247","MT",51,"05507","Vila Bela da Santíssima Trindade","16271"
"5248","MT",51,"05580","Marcelândia","10301"
"5249","MT",51,"05606","Matupá","16793"
"5250","MT",51,"05622","Mirassol d'Oeste","27941"
"5251","MT",51,"05903","Nobres","15334"
"5252","MT",51,"06000","Nortelândia","5923"
"5253","MT",51,"06109","Nossa Senhora do Livramento","13104"
"5254","MT",51,"06158","Nova Bandeirantes","15685"
"5255","MT",51,"06174","Nova Nazaré","3932"
"5256","MT",51,"06182","Nova Lacerda","6751"
"5257","MT",51,"06190","Nova Santa Helena","3737"
"5258","MT",51,"06208","Nova Brasilândia","3805"
"5259","MT",51,"06216","Nova Canaã do Norte","12831"
"5260","MT",51,"06224","Nova Mutum","46813"
"5261","MT",51,"06232","Nova Olímpia","20563"
"5262","MT",51,"06240","Nova Ubiratã","12298"
"5263","MT",51,"06257","Nova Xavantina","20944"
"5264","MT",51,"06265","Novo Mundo","9363"
"5265","MT",51,"06273","Novo Horizonte do Norte","4051"
"5266","MT",51,"06281","Novo São Joaquim","4938"
"5267","MT",51,"06299","Paranaíta","11244"
"5268","MT",51,"06307","Paranatinga","22861"
"5269","MT",51,"06315","Novo Santo Antônio","2705"
"5270","MT",51,"06372","Pedra Preta","17446"
"5271","MT",51,"06422","Peixoto de Azevedo","35338"
"5272","MT",51,"06455","Planalto da Serra","2649"
"5273","MT",51,"06505","Poconé","33315"
"5274","MT",51,"06653","Pontal do Araguaia","6843"
"5275","MT",51,"06703","Ponte Branca","1550"
"5276","MT",51,"06752","Pontes e Lacerda","45774"
"5277","MT",51,"06778","Porto Alegre do Norte","12685"
"5278","MT",51,"06802","Porto dos Gaúchos","5363"
"5279","MT",51,"06828","Porto Esperidião","12097"
"5280","MT",51,"06851","Porto Estrela","2877"
"5281","MT",51,"07008","Poxoréu","15916"
"5282","MT",51,"07040","Primavera do Leste","63092"
"5283","MT",51,"07065","Querência","17937"
"5284","MT",51,"07107","São José dos Quatro Marcos","18846"
"5285","MT",51,"07156","Reserva do Cabaçal","2743"
"5286","MT",51,"07180","Ribeirão Cascalheira","10329"
"5287","MT",51,"07198","Ribeirãozinho","2422"
"5288","MT",51,"07206","Rio Branco","5150"
"5289","MT",51,"07248","Santa Carmem","4563"
"5290","MT",51,"07263","Santo Afonso","3155"
"5291","MT",51,"07297","São José do Povo","4450"
"5292","MT",51,"07305","São José do Rio Claro","21011"
"5293","MT",51,"07354","São José do Xingu","5620"
"5294","MT",51,"07404","São Pedro da Cipa","4771"
"5295","MT",51,"07578","Rondolândia","4036"
"5296","MT",51,"07602","Rondonópolis","236042"
"5297","MT",51,"07701","Rosário Oeste","17054"
"5298","MT",51,"07743","Santa Cruz do Xingu","2633"
"5299","MT",51,"07750","Salto do Céu","3295"
"5300","MT",51,"07768","Santa Rita do Trivelato","3506"
"5301","MT",51,"07776","Santa Terezinha","8460"
"5302","MT",51,"07792","Santo Antônio do Leste","5334"
"5303","MT",51,"07800","Santo Antônio do Leverger","16999"
"5304","MT",51,"07859","São Félix do Araguaia","11843"
"5305","MT",51,"07875","Sapezal","26688"
"5306","MT",51,"07883","Serra Nova Dourada","1678"
"5307","MT",51,"07909","Sinop","146005"
"5308","MT",51,"07925","Sorriso","92769"
"5309","MT",51,"07941","Tabaporã","9429"
"5310","MT",51,"07958","Tangará da Serra","105711"
"5311","MT",51,"08006","Tapurah","14046"
"5312","MT",51,"08055","Terra Nova do Norte","9473"
"5313","MT",51,"08105","Tesouro","3824"
"5314","MT",51,"08204","Torixoréu","3547"
"5315","MT",51,"08303","União do Sul","3490"
"5316","MT",51,"08352","Vale de São Domingos","3126"
"5317","MT",51,"08402","Várzea Grande","287526"
"5318","MT",51,"08501","Vera","11402"
"5319","MT",51,"08600","Vila Rica","26496"
"5320","MT",51,"08808","Nova Guarita","4464"
"5321","MT",51,"08857","Nova Marilândia","3304"
"5322","MT",51,"08907","Nova Maringá","8850"
"5323","MT",51,"08956","Nova Monte Verde","9277"
"5324","GO",52,"00050","Abadia de Goiás","8958"
"5325","GO",52,"00100","Abadiânia","20461"
"5326","GO",52,"00134","Acreúna","22546"
"5327","GO",52,"00159","Adelândia","2516"
"5328","GO",52,"00175","Água Fria de Goiás","5793"
"5329","GO",52,"00209","Água Limpa","1830"
"5330","GO",52,"00258","Águas Lindas de Goiás","217698"
"5331","GO",52,"00308","Alexânia","28010"
"5332","GO",52,"00506","Aloândia","1986"
"5333","GO",52,"00555","Alto Horizonte","6605"
"5334","GO",52,"00605","Alto Paraíso de Goiás","7688"
"5335","GO",52,"00803","Alvorada do Norte","8705"
"5336","GO",52,"00829","Amaralina","3845"
"5337","GO",52,"00852","Americano do Brasil","6164"
"5338","GO",52,"00902","Amorinópolis","3069"
"5339","GO",52,"01108","Anápolis","391772"
"5340","GO",52,"01207","Anhanguera","1160"
"5341","GO",52,"01306","Anicuns","21981"
"5342","GO",52,"01405","Aparecida de Goiânia","590146"
"5343","GO",52,"01454","Aparecida do Rio Doce","2474"
"5344","GO",52,"01504","Aporé","4232"
"5345","GO",52,"01603","Araçu","3486"
"5346","GO",52,"01702","Aragarças","20273"
"5347","GO",52,"01801","Aragoiânia","10496"
"5348","GO",52,"02155","Araguapaz","7783"
"5349","GO",52,"02353","Arenópolis","2536"
"5350","GO",52,"02502","Aruanã","10110"
"5351","GO",52,"02601","Aurilândia","3058"
"5352","GO",52,"02809","Avelinópolis","2409"
"5353","GO",52,"03104","Baliza","5280"
"5354","GO",52,"03203","Barro Alto","11408"
"5355","GO",52,"03302","Bela Vista de Goiás","30492"
"5356","GO",52,"03401","Bom Jardim de Goiás","8869"
"5357","GO",52,"03500","Bom Jesus de Goiás","25648"
"5358","GO",52,"03559","Bonfinópolis","9919"
"5359","GO",52,"03575","Bonópolis","4493"
"5360","GO",52,"03609","Brazabrantes","3746"
"5361","GO",52,"03807","Britânia","5797"
"5362","GO",52,"03906","Buriti Alegre","9484"
"5363","GO",52,"03939","Buriti de Goiás","2476"
"5364","GO",52,"03962","Buritinópolis","3283"
"5365","GO",52,"04003","Cabeceiras","8046"
"5366","GO",52,"04102","Cachoeira Alta","12666"
"5367","GO",52,"04201","Cachoeira de Goiás","1342"
"5368","GO",52,"04250","Cachoeira Dourada","8031"
"5369","GO",52,"04300","Caçu","16270"
"5370","GO",52,"04409","Caiapônia","19107"
"5371","GO",52,"04508","Caldas Novas","93196"
"5372","GO",52,"04557","Caldazinha","3848"
"5373","GO",52,"04607","Campestre de Goiás","3649"
"5374","GO",52,"04656","Campinaçu","3632"
"5375","GO",52,"04706","Campinorte","12764"
"5376","GO",52,"04805","Campo Alegre de Goiás","7738"
"5377","GO",52,"04854","Campo Limpo de Goiás","7940"
"5378","GO",52,"04904","Campos Belos","20007"
"5379","GO",52,"04953","Campos Verdes","1830"
"5380","GO",52,"05000","Carmo do Rio Verde","10186"
"5381","GO",52,"05059","Castelândia","3407"
"5382","GO",52,"05109","Catalão","110983"
"5383","GO",52,"05208","Caturaí","5101"
"5384","GO",52,"05307","Cavalcante","9725"
"5385","GO",52,"05406","Ceres","22306"
"5386","GO",52,"05455","Cezarina","8703"
"5387","GO",52,"05471","Chapadão do Céu","10486"
"5388","GO",52,"05497","Cidade Ocidental","72890"
"5389","GO",52,"05513","Cocalzinho de Goiás","20504"
"5390","GO",52,"05521","Colinas do Sul","3360"
"5391","GO",52,"05703","Córrego do Ouro","2290"
"5392","GO",52,"05802","Corumbá de Goiás","11169"
"5393","GO",52,"05901","Corumbaíba","9869"
"5394","GO",52,"06206","Cristalina","60210"
"5395","GO",52,"06305","Cristianópolis","2964"
"5396","GO",52,"06404","Crixás","17044"
"5397","GO",52,"06503","Cromínia","3472"
"5398","GO",52,"06602","Cumari","2837"
"5399","GO",52,"06701","Damianópolis","3306"
"5400","GO",52,"06800","Damolândia","2953"
"5401","GO",52,"06909","Davinópolis","2094"
"5402","GO",52,"07105","Diorama","2479"
"5403","GO",52,"07253","Doverlândia","7247"
"5404","GO",52,"07352","Edealina","3688"
"5405","GO",52,"07402","Edéia","12467"
"5406","GO",52,"07501","Estrela do Norte","3264"
"5407","GO",52,"07535","Faina","6576"
"5408","GO",52,"07600","Fazenda Nova","5553"
"5409","GO",52,"07808","Firminópolis","13449"
"5410","GO",52,"07907","Flores de Goiás","17005"
"5411","GO",52,"08004","Formosa","123684"
"5412","GO",52,"08103","Formoso","4172"
"5413","GO",52,"08152","Gameleira de Goiás","3880"
"5414","GO",52,"08301","Divinópolis de Goiás","4778"
"5415","GO",52,"08400","Goianápolis","11224"
"5416","GO",52,"08509","Goiandira","5625"
"5417","GO",52,"08608","Goianésia","71075"
"5418","GO",52,"08707","Goiânia","1536097"
"5419","GO",52,"08806","Goianira","45296"
"5420","GO",52,"08905","Goiás","22381"
"5421","GO",52,"09101","Goiatuba","34202"
"5422","GO",52,"09150","Gouvelândia","5988"
"5423","GO",52,"09200","Guapó","14207"
"5424","GO",52,"09291","Guaraíta","1951"
"5425","GO",52,"09408","Guarani de Goiás","3846"
"5426","GO",52,"09457","Guarinos","1737"
"5427","GO",52,"09606","Heitoraí","3733"
"5428","GO",52,"09705","Hidrolândia","22124"
"5429","GO",52,"09804","Hidrolina","3508"
"5430","GO",52,"09903","Iaciara","14082"
"5431","GO",52,"09937","Inaciolândia","6235"
"5432","GO",52,"09952","Indiara","15787"
"5433","GO",52,"10000","Inhumas","53259"
"5434","GO",52,"10109","Ipameri","27174"
"5435","GO",52,"10158","Ipiranga de Goiás","2893"
"5436","GO",52,"10208","Iporá","31499"
"5437","GO",52,"10307","Israelândia","2786"
"5438","GO",52,"10406","Itaberaí","43622"
"5439","GO",52,"10562","Itaguari","4685"
"5440","GO",52,"10604","Itaguaru","5206"
"5441","GO",52,"10802","Itajá","4475"
"5442","GO",52,"10901","Itapaci","23421"
"5443","GO",52,"11008","Itapirapuã","4685"
"5444","GO",52,"11206","Itapuranga","25681"
"5445","GO",52,"11305","Itarumã","7259"
"5446","GO",52,"11404","Itauçu","8960"
"5447","GO",52,"11503","Itumbiara","105809"
"5448","GO",52,"11602","Ivolândia","2334"
"5449","GO",52,"11701","Jandaia","6025"
"5450","GO",52,"11800","Jaraguá","51338"
"5451","GO",52,"11909","Jataí","102065"
"5452","GO",52,"12006","Jaupaci","2860"
"5453","GO",52,"12055","Jesúpolis","2506"
"5454","GO",52,"12105","Joviânia","7402"
"5455","GO",52,"12204","Jussara","18371"
"5456","GO",52,"12253","Lagoa Santa","1621"
"5457","GO",52,"12303","Leopoldo de Bulhões","7651"
"5458","GO",52,"12501","Luziânia","211508"
"5459","GO",52,"12600","Mairipotaba","2363"
"5460","GO",52,"12709","Mambaí","9081"
"5461","GO",52,"12808","Mara Rosa","9363"
"5462","GO",52,"12907","Marzagão","2250"
"5463","GO",52,"12956","Matrinchã","4336"
"5464","GO",52,"13004","Maurilândia","14327"
"5465","GO",52,"13053","Mimoso de Goiás","2583"
"5466","GO",52,"13087","Minaçu","28793"
"5467","GO",52,"13103","Mineiros","68154"
"5468","GO",52,"13400","Moiporá","1501"
"5469","GO",52,"13509","Monte Alegre de Goiás","8684"
"5470","GO",52,"13707","Montes Claros de Goiás","8047"
"5471","GO",52,"13756","Montividiu","13672"
"5472","GO",52,"13772","Montividiu do Norte","4509"
"5473","GO",52,"13806","Morrinhos","46548"
"5474","GO",52,"13855","Morro Agudo de Goiás","2232"
"5475","GO",52,"13905","Mossâmedes","4206"
"5476","GO",52,"14002","Mozarlândia","15870"
"5477","GO",52,"14051","Mundo Novo","4713"
"5478","GO",52,"14101","Mutunópolis","3764"
"5479","GO",52,"14408","Nazário","9260"
"5480","GO",52,"14507","Nerópolis","30395"
"5481","GO",52,"14606","Niquelândia","46730"
"5482","GO",52,"14705","Nova América","2357"
"5483","GO",52,"14804","Nova Aurora","2222"
"5484","GO",52,"14838","Nova Crixás","12945"
"5485","GO",52,"14861","Nova Glória","8112"
"5486","GO",52,"14879","Nova Iguaçu de Goiás","2934"
"5487","GO",52,"14903","Nova Roma","3236"
"5488","GO",52,"15009","Nova Veneza","10018"
"5489","GO",52,"15207","Novo Brasil","2843"
"5490","GO",52,"15231","Novo Gama","117703"
"5491","GO",52,"15256","Novo Planalto","4544"
"5492","GO",52,"15306","Orizona","15725"
"5493","GO",52,"15405","Ouro Verde de Goiás","3723"
"5494","GO",52,"15504","Ouvidor","6782"
"5495","GO",52,"15603","Padre Bernardo","34430"
"5496","GO",52,"15652","Palestina de Goiás","3467"
"5497","GO",52,"15702","Palmeiras de Goiás","29392"
"5498","GO",52,"15801","Palmelo","2381"
"5499","GO",52,"15900","Palminópolis","3582"
"5500","GO",52,"16007","Panamá","2603"
"5501","GO",52,"16304","Paranaiguara","10140"
"5502","GO",52,"16403","Paraúna","10980"
"5503","GO",52,"16452","Perolândia","3143"
"5504","GO",52,"16809","Petrolina de Goiás","10261"
"5505","GO",52,"16908","Pilar de Goiás","2194"
"5506","GO",52,"17104","Piracanjuba","24548"
"5507","GO",52,"17203","Piranhas","10272"
"5508","GO",52,"17302","Pirenópolis","25064"
"5509","GO",52,"17401","Pires do Rio","31686"
"5510","GO",52,"17609","Planaltina","90640"
"5511","GO",52,"17708","Pontalina","17860"
"5512","GO",52,"18003","Porangatu","45633"
"5513","GO",52,"18052","Porteirão","3931"
"5514","GO",52,"18102","Portelândia","4022"
"5515","GO",52,"18300","Posse","37414"
"5516","GO",52,"18391","Professor Jamil","3203"
"5517","GO",52,"18508","Quirinópolis","50701"
"5518","GO",52,"18607","Rialma","10940"
"5519","GO",52,"18706","Rianápolis","4817"
"5520","GO",52,"18789","Rio Quente","4612"
"5521","GO",52,"18805","Rio Verde","241518"
"5522","GO",52,"18904","Rubiataba","19947"
"5523","GO",52,"19001","Sanclerlândia","7632"
"5524","GO",52,"19100","Santa Bárbara de Goiás","6634"
"5525","GO",52,"19209","Santa Cruz de Goiás","2819"
"5526","GO",52,"19258","Santa Fé de Goiás","5523"
"5527","GO",52,"19308","Santa Helena de Goiás","38808"
"5528","GO",52,"19357","Santa Isabel","3815"
"5529","GO",52,"19407","Santa Rita do Araguaia","8935"
"5530","GO",52,"19456","Santa Rita do Novo Destino","3355"
"5531","GO",52,"19506","Santa Rosa de Goiás","2252"
"5532","GO",52,"19605","Santa Tereza de Goiás","3280"
"5533","GO",52,"19704","Santa Terezinha de Goiás","8562"
"5534","GO",52,"19712","Santo Antônio da Barra","4854"
"5535","GO",52,"19738","Santo Antônio de Goiás","6440"
"5536","GO",52,"19753","Santo Antônio do Descoberto","75829"
"5537","GO",52,"19803","São Domingos","13103"
"5538","GO",52,"19902","São Francisco de Goiás","6267"
"5539","GO",52,"20009","São João d'Aliança","14085"
"5540","GO",52,"20058","São João da Paraúna","1345"
"5541","GO",52,"20108","São Luís de Montes Belos","34157"
"5542","GO",52,"20157","São Luiz do Norte","5215"
"5543","GO",52,"20207","São Miguel do Araguaia","21920"
"5544","GO",52,"20264","São Miguel do Passa Quatro","4082"
"5545","GO",52,"20280","São Patrício","2037"
"5546","GO",52,"20405","São Simão","20985"
"5547","GO",52,"20454","Senador Canedo","118451"
"5548","GO",52,"20504","Serranópolis","8642"
"5549","GO",52,"20603","Silvânia","20816"
"5550","GO",52,"20686","Simolândia","6879"
"5551","GO",52,"20702","Sítio d'Abadia","3001"
"5552","GO",52,"21007","Taquaral de Goiás","3521"
"5553","GO",52,"21080","Teresina de Goiás","3498"
"5554","GO",52,"21197","Terezópolis de Goiás","8186"
"5555","GO",52,"21304","Três Ranchos","2830"
"5556","GO",52,"21403","Trindade","129823"
